_id,ID,LAMS_ID,IS_CIRCLE,NAME,NAME_EN,BBS_CODE,ROW_STATUS,DIVISION_BBS_CODE,DIVISION_ID,DIVISION_NAME,DIVISION_NAME_EN,DISTRICT_BBS_CODE,DISTRICT_ID,DISTRICT_NAME,DISTRICT_NAME_EN
67f504868a956129955bf792,52403,,0,বক্‌শীগঞ্জ,BAKSHIGANJ,07,1,45,8,ময়মনসিংহ,Mymensingh,39,22,জামালপুর,JAMALPUR
67f504868a956129955bf793,52402,,0,দেওয়ানগঞ্জ,DEWANGANJ,15,1,45,8,ময়মনসিংহ,Mymensingh,39,22,জামালপুর,JAMALPUR
67f504868a956129955bf794,52401,,0,ইসলামপুর,ISLAMPUR,29,1,45,8,ময়মনসিংহ,Mymensingh,39,22,জামালপুর,JAMALPUR
67f504868a956129955bf795,52400,,0,জামালপুর সদর,JAMALPUR SADAR,36,1,45,8,ময়মনসিংহ,Mymensingh,39,22,জামালপুর,JAMALPUR
67f504868a956129955bf796,52399,,0,মাদারগঞ্জ,MADARGANJ,58,1,45,8,ময়মনসিংহ,Mymensingh,39,22,জামালপুর,JAMALPUR
67f504868a956129955bf797,52398,,0,মেলান্দহ,MELANDAHA,61,1,45,8,ময়মনসিংহ,Mymensingh,39,22,জামালপুর,JAMALPUR
67f504868a956129955bf798,52397,,0,সরিষাবাড়ী,SARISHABARI,85,1,45,8,ময়মনসিংহ,Mymensingh,39,22,জামালপুর,JAMALPUR
67f504868a956129955bf799,52396,,0,অভয়নগর,ABHAYNAGAR,04,1,40,4,খুলনা,Khulna,41,37,যশোর,JESSORE
67f504868a956129955bf79a,52395,,0,বাঘেরপাড়া,BAGHER PARA,09,1,40,4,খুলনা,Khulna,41,37,যশোর,JESSORE
67f504868a956129955bf79b,52394,,0,চৌগাছা,CHAUGACHHA,11,1,40,4,খুলনা,Khulna,41,37,যশোর,JESSORE
67f504868a956129955bf79c,52393,,0,ঝিকরগাছা,JHIKARGACHHA,23,1,40,4,খুলনা,Khulna,41,37,যশোর,JESSORE
67f504868a956129955bf79d,52392,,0,কেশবপুর,KESHABPUR,38,1,40,4,খুলনা,Khulna,41,37,যশোর,JESSORE
67f504868a956129955bf79e,52391,,0,যশোর সদর,Jessore Sadar,47,1,40,4,খুলনা,Khulna,41,37,যশোর,JESSORE
67f504868a956129955bf79f,52390,,0,মনিরামপুর,MANIRAMPUR,61,1,40,4,খুলনা,Khulna,41,37,যশোর,JESSORE
67f504868a956129955bf7a0,52389,,0,শার্শা,SHARSHA,90,1,40,4,খুলনা,Khulna,41,37,যশোর,JESSORE
67f504868a956129955bf7a1,52388,,0,ঝালকাঠী সদর,JHALOKATI SADAR,40,1,10,1,বরিশাল,Barisal,42,4,ঝালকাঠি,JHALOKATI
67f504868a956129955bf7a2,52387,,0,কাঁঠালিয়া,KANTHALIA,43,1,10,1,বরিশাল,Barisal,42,4,ঝালকাঠি,JHALOKATI
67f504868a956129955bf7a3,52386,,0,নলছিটি,NALCHITY,73,1,10,1,বরিশাল,Barisal,42,4,ঝালকাঠি,JHALOKATI
67f504868a956129955bf7a4,52385,,0,রাজাপুর,RAJAPUR,84,1,10,1,বরিশাল,Barisal,42,4,ঝালকাঠি,JHALOKATI
67f504868a956129955bf7a5,52384,,0,হরিণাকুন্ড,HARINAKUNDA,14,1,40,4,খুলনা,Khulna,44,38,ঝিনাইদহ,JHENAIDAH
67f504868a956129955bf7a6,52383,,0,ঝিনাইদহ সদর,JHENAIDAH SADAR,19,1,40,4,খুলনা,Khulna,44,38,ঝিনাইদহ,JHENAIDAH
67f504868a956129955bf7a7,52382,,0,কালীগঞ্জ,KALIGANJ,33,1,40,4,খুলনা,Khulna,44,38,ঝিনাইদহ,JHENAIDAH
67f504868a956129955bf7a8,52381,,0,কোটচাঁদপুর,KOTCHANDPUR,42,1,40,4,খুলনা,Khulna,44,38,ঝিনাইদহ,JHENAIDAH
67f504868a956129955bf7a9,52380,,0,মহেশপুর,MAHESHPUR,71,1,40,4,খুলনা,Khulna,44,38,ঝিনাইদহ,JHENAIDAH
67f504868a956129955bf7aa,52379,,0,শৈলকুপা,SHAILKUPA,80,1,40,4,খুলনা,Khulna,44,38,ঝিনাইদহ,JHENAIDAH
67f504868a956129955bf7ab,52378,,0,দিঘীনালা,DIGHINALA,43,1,20,2,চট্টগ্রাম,Chittagong,46,14,খাগড়াছড়ি,KHAGRACHHARI
67f504868a956129955bf7ac,52377,,0,খাগড়াছড়ি সদর,KHAGRACHHARI SADAR,49,1,20,2,চট্টগ্রাম,Chittagong,46,14,খাগড়াছড়ি,KHAGRACHHARI
67f504868a956129955bf7ad,52376,,0,লক্ষীছড়ি,LAKSHMICHHARI,61,1,20,2,চট্টগ্রাম,Chittagong,46,14,খাগড়াছড়ি,KHAGRACHHARI
67f504868a956129955bf7ae,52375,,0,মহালছড়ি,MAHALCHHARI,65,1,20,2,চট্টগ্রাম,Chittagong,46,14,খাগড়াছড়ি,KHAGRACHHARI
67f504868a956129955bf7af,52374,,0,মানিকছড়ি,MANIKCHHARI,67,1,20,2,চট্টগ্রাম,Chittagong,46,14,খাগড়াছড়ি,KHAGRACHHARI
67f504868a956129955bf7b0,52373,,0,মাটিরাঙ্গা,MATIRANGA,70,1,20,2,চট্টগ্রাম,Chittagong,46,14,খাগড়াছড়ি,KHAGRACHHARI
67f504868a956129955bf7b1,52372,,0,পানছড়ি,PANCHHARI,77,1,20,2,চট্টগ্রাম,Chittagong,46,14,খাগড়াছড়ি,KHAGRACHHARI
67f504868a956129955bf7b2,52371,,0,রামগড়,RAMGARH,80,1,20,2,চট্টগ্রাম,Chittagong,46,14,খাগড়াছড়ি,KHAGRACHHARI
67f504868a956129955bf7b3,52370,,0,বটিয়াঘাটা,BATIAGHATA,12,1,40,4,খুলনা,Khulna,47,39,খুলনা,KHULNA
67f504868a956129955bf7b4,52369,,0,দাকোপ,DAKOP,17,1,40,4,খুলনা,Khulna,47,39,খুলনা,KHULNA
67f504868a956129955bf7b5,52368,,0,ডুমুরিয়া,DUMURIA,30,1,40,4,খুলনা,Khulna,47,39,খুলনা,KHULNA
67f504868a956129955bf7b6,52367,,0,দিঘলিয়া,DIGHALIA,40,1,40,4,খুলনা,Khulna,47,39,খুলনা,KHULNA
67f504868a956129955bf7b7,52366,,0,কয়রা,KOYRA,53,1,40,4,খুলনা,Khulna,47,39,খুলনা,KHULNA
67f504868a956129955bf7b8,52365,,0,পাইকগাছা,PAIKGACHHA,64,1,40,4,খুলনা,Khulna,47,39,খুলনা,KHULNA
67f504868a956129955bf7b9,52364,,0,ফুলতলা,PHULTALA,69,1,40,4,খুলনা,Khulna,47,39,খুলনা,KHULNA
67f504868a956129955bf7ba,52363,,0,রূপসা,RUPSA,75,1,40,4,খুলনা,Khulna,47,39,খুলনা,KHULNA
67f504868a956129955bf7bb,52362,,0,তেরখাদা,TEROKHADA,94,1,40,4,খুলনা,Khulna,47,39,খুলনা,KHULNA
67f504868a956129955bf7bc,52361,,0,অষ্টগ্রাম,AUSTAGRAM,02,1,30,3,ঢাকা,Dhaka,48,23,কিশোরগঞ্জ,KISHOREGONJ
67f504868a956129955bf7bd,52360,,0,বাজিতপুর,BAJITPUR,06,1,30,3,ঢাকা,Dhaka,48,23,কিশোরগঞ্জ,KISHOREGONJ
67f504868a956129955bf7be,52359,,0,ভৈরব,BHAIRAB,11,1,30,3,ঢাকা,Dhaka,48,23,কিশোরগঞ্জ,KISHOREGONJ
67f504868a956129955bf7bf,52358,,0,হোসেনপুর,HOSSAINPUR,27,1,30,3,ঢাকা,Dhaka,48,23,কিশোরগঞ্জ,KISHOREGONJ
67f504868a956129955bf7c0,52357,,0,ইটনা,ITNA,33,1,30,3,ঢাকা,Dhaka,48,23,কিশোরগঞ্জ,KISHOREGONJ
67f504868a956129955bf7c1,52356,,0,করিমগঞ্জ,KARIMGANJ,42,1,30,3,ঢাকা,Dhaka,48,23,কিশোরগঞ্জ,KISHOREGONJ
67f504868a956129955bf7c2,52355,,0,কটিয়াদী,KATIADI,45,1,30,3,ঢাকা,Dhaka,48,23,কিশোরগঞ্জ,KISHOREGONJ
67f504868a956129955bf7c3,52354,,0,কিশোরগঞ্জ সদর,KISHOREGANJ SADAR,49,1,30,3,ঢাকা,Dhaka,48,23,কিশোরগঞ্জ,KISHOREGONJ
67f504868a956129955bf7c4,52353,,0,কুলিয়ারচর,KULIAR CHAR,54,1,30,3,ঢাকা,Dhaka,48,23,কিশোরগঞ্জ,KISHOREGONJ
67f504868a956129955bf7c5,52352,,0,মিঠামইন,MITHAMAIN,59,1,30,3,ঢাকা,Dhaka,48,23,কিশোরগঞ্জ,KISHOREGONJ
67f504868a956129955bf7c6,52351,,0,নিকলী,NIKLI,76,1,30,3,ঢাকা,Dhaka,48,23,কিশোরগঞ্জ,KISHOREGONJ
67f504868a956129955bf7c7,52350,,0,পাকুন্দিয়া,PAKUNDIA,79,1,30,3,ঢাকা,Dhaka,48,23,কিশোরগঞ্জ,KISHOREGONJ
67f504868a956129955bf7c8,52349,,0,তাড়াইল,TARAIL,92,1,30,3,ঢাকা,Dhaka,48,23,কিশোরগঞ্জ,KISHOREGONJ
67f504868a956129955bf7c9,52348,,0,ভুরুঙ্গামারী,BHURUNGAMARI,06,1,55,6,রংপুর,Rangpur,49,55,কুড়িগ্রাম,KURIGRAM
67f504868a956129955bf7ca,52347,,0,রাজীবপুর,CHAR RAJIBPUR,08,1,55,6,রংপুর,Rangpur,49,55,কুড়িগ্রাম,KURIGRAM
67f504868a956129955bf7cb,52346,,0,চিলমারী,CHILMARI,09,1,55,6,রংপুর,Rangpur,49,55,কুড়িগ্রাম,KURIGRAM
67f504868a956129955bf7cc,52345,,0,ফুলবাড়ী,PHULBARI,18,1,55,6,রংপুর,Rangpur,49,55,কুড়িগ্রাম,KURIGRAM
67f504868a956129955bf7cd,52344,,0,কুড়িগ্রাম সদর,KURIGRAM SADAR,52,1,55,6,রংপুর,Rangpur,49,55,কুড়িগ্রাম,KURIGRAM
67f504868a956129955bf7ce,52343,,0,নাগেশ্বরী,NAGESHWARI,61,1,55,6,রংপুর,Rangpur,49,55,কুড়িগ্রাম,KURIGRAM
67f504868a956129955bf7cf,52342,,0,রাজারহাট,RAJARHAT,77,1,55,6,রংপুর,Rangpur,49,55,কুড়িগ্রাম,KURIGRAM
67f504868a956129955bf7d0,52341,,0,রৌমারী,RAUMARI,79,1,55,6,রংপুর,Rangpur,49,55,কুড়িগ্রাম,KURIGRAM
67f504868a956129955bf7d1,52340,,0,উলিপুর,ULIPUR,94,1,55,6,রংপুর,Rangpur,49,55,কুড়িগ্রাম,KURIGRAM
67f504868a956129955bf7d2,52339,,0,ভেড়ামারা,BHERAMARA,15,1,40,4,খুলনা,Khulna,50,40,কুষ্টিয়া,KUSHTIA
67f504868a956129955bf7d3,52338,,0,দৌলতপুর,DAULATPUR,39,1,40,4,খুলনা,Khulna,50,40,কুষ্টিয়া,KUSHTIA
67f504868a956129955bf7d4,52337,,0,খোক্‌সা,KHOKSA,63,1,40,4,খুলনা,Khulna,50,40,কুষ্টিয়া,KUSHTIA
67f504868a956129955bf7d5,52336,,0,কুমারখালী,KUMARKHALI,71,1,40,4,খুলনা,Khulna,50,40,কুষ্টিয়া,KUSHTIA
67f504868a956129955bf7d6,52335,,0,কুষ্টিয়া সদর,KUSHTIA SADAR,79,1,40,4,খুলনা,Khulna,50,40,কুষ্টিয়া,KUSHTIA
67f504868a956129955bf7d7,52334,,0,মিরপুর,MIRPUR,94,1,40,4,খুলনা,Khulna,50,40,কুষ্টিয়া,KUSHTIA
67f504868a956129955bf7d8,52333,,0,কমলনগর,KAMALNAGAR,33,1,20,2,চট্টগ্রাম,Chittagong,51,15,লক্ষ্মীপুর,LAKSHMIPUR
67f504868a956129955bf7d9,52332,,0,লক্ষ্ণীপুর সদর,LAKSHMIPUR SADAR,43,1,20,2,চট্টগ্রাম,Chittagong,51,15,লক্ষ্মীপুর,LAKSHMIPUR
67f504868a956129955bf7da,52331,,0,রায়পুর,ROYPUR,58,1,20,2,চট্টগ্রাম,Chittagong,51,15,লক্ষ্মীপুর,LAKSHMIPUR
67f504868a956129955bf7db,52330,,0,রামগঞ্জ,RAMGANJ,65,1,20,2,চট্টগ্রাম,Chittagong,51,15,লক্ষ্মীপুর,LAKSHMIPUR
67f504868a956129955bf7dc,52329,,0,রামগতি,RAMGATI,73,1,20,2,চট্টগ্রাম,Chittagong,51,15,লক্ষ্মীপুর,LAKSHMIPUR
67f504868a956129955bf7dd,52328,,0,অদিতমারী,ADITMARI,02,1,55,6,রংপুর,Rangpur,52,56,লালমনিরহাট,LALMONIRHAT
67f504868a956129955bf7de,52327,,0,হাতীবান্ধা,HATIBANDHA,33,1,55,6,রংপুর,Rangpur,52,56,লালমনিরহাট,LALMONIRHAT
67f504868a956129955bf7df,52326,,0,কালীগঞ্জ,KALIGANJ,39,1,55,6,রংপুর,Rangpur,52,56,লালমনিরহাট,LALMONIRHAT
67f504868a956129955bf7e0,52325,,0,লালমনিরহাট সদর,LALMONIRHAT SADAR,55,1,55,6,রংপুর,Rangpur,52,56,লালমনিরহাট,LALMONIRHAT
67f504868a956129955bf7e1,52324,,0,পাটগ্রাম,PATGRAM,70,1,55,6,রংপুর,Rangpur,52,56,লালমনিরহাট,LALMONIRHAT
67f504868a956129955bf7e2,52323,,0,কালকিনী,KALKINI,40,1,30,3,ঢাকা,Dhaka,54,24,মাদারীপুর,MADARIPUR
67f504868a956129955bf7e3,52322,,0,মাদারিপুর সদর,MADARIPUR SADAR,54,1,30,3,ঢাকা,Dhaka,54,24,মাদারীপুর,MADARIPUR
67f504868a956129955bf7e4,52321,,0,রাজৈর,RAJOIR,80,1,30,3,ঢাকা,Dhaka,54,24,মাদারীপুর,MADARIPUR
67f504868a956129955bf7e5,52320,,0,শিবচর,SHIB CHAR,87,1,30,3,ঢাকা,Dhaka,54,24,মাদারীপুর,MADARIPUR
67f504868a956129955bf7e6,52319,,0,মাগুরা সদর,MAGURA SADAR,57,1,40,4,খুলনা,Khulna,55,41,মাগুরা,MAGURA
67f504868a956129955bf7e7,52318,,0,মহম্মদপুর,MOHAMMADPUR,66,1,40,4,খুলনা,Khulna,55,41,মাগুরা,MAGURA
67f504868a956129955bf7e8,52317,,0,শালিখা,SHALIKHA,85,1,40,4,খুলনা,Khulna,55,41,মাগুরা,MAGURA
67f504868a956129955bf7e9,52316,,0,শ্রীপুর,SREEPUR,95,1,40,4,খুলনা,Khulna,55,41,মাগুরা,MAGURA
67f504868a956129955bf7ea,52315,,0,দৌলতপুর,DAULATPUR,10,1,30,3,ঢাকা,Dhaka,56,25,মানিকগঞ্জ,MANIKGANJ
67f504868a956129955bf7eb,52314,,0,ঘিওর,GHIOR,22,1,30,3,ঢাকা,Dhaka,56,25,মানিকগঞ্জ,MANIKGANJ
67f504868a956129955bf7ec,52313,,0,হরিরামপুর,HARIRAMPUR,28,1,30,3,ঢাকা,Dhaka,56,25,মানিকগঞ্জ,MANIKGANJ
67f504868a956129955bf7ed,52312,,0,মানিকগঞ্জ সদর,MANIKGANJ SADAR,46,1,30,3,ঢাকা,Dhaka,56,25,মানিকগঞ্জ,MANIKGANJ
67f504868a956129955bf7ee,52311,,0,সাটুরিয়া,SATURIA,70,1,30,3,ঢাকা,Dhaka,56,25,মানিকগঞ্জ,MANIKGANJ
67f504868a956129955bf7ef,52310,,0,শিবালয়,SHIBALAYA,78,1,30,3,ঢাকা,Dhaka,56,25,মানিকগঞ্জ,MANIKGANJ
67f504868a956129955bf7f0,52309,,0,সিংগাইর,SINGAIR,82,1,30,3,ঢাকা,Dhaka,56,25,মানিকগঞ্জ,MANIKGANJ
67f504868a956129955bf7f1,52308,,0,গাংনী,GANGNI,47,1,40,4,খুলনা,Khulna,57,42,মেহেরপুর,MEHERPUR
67f504868a956129955bf7f2,52307,,0,মুজিব নগর,MUJIB NAGAR,60,1,40,4,খুলনা,Khulna,57,42,মেহেরপুর,MEHERPUR
67f504868a956129955bf7f3,52306,,0,মেহেরপুর সদর,MEHERPUR SADAR,87,1,40,4,খুলনা,Khulna,57,42,মেহেরপুর,MEHERPUR
67f504868a956129955bf7f4,52305,,0,বড়লেখা,BARLEKHA,14,1,60,7,সিলেট,Sylhet,58,62,মৌলভীবাজার,MAULVIBAZAR
67f504868a956129955bf7f5,52304,,0,জুড়ী,JURI,35,1,60,7,সিলেট,Sylhet,58,62,মৌলভীবাজার,MAULVIBAZAR
67f504868a956129955bf7f6,52303,,0,কমলগঞ্জ,KAMALGANJ,56,1,60,7,সিলেট,Sylhet,58,62,মৌলভীবাজার,MAULVIBAZAR
67f504868a956129955bf7f7,52302,,0,কুলাউড়া,KULAURA,65,1,60,7,সিলেট,Sylhet,58,62,মৌলভীবাজার,MAULVIBAZAR
67f504868a956129955bf7f8,52301,,0,মৌলভীবাজার সদর,MAULVIBAZAR SADAR,74,1,60,7,সিলেট,Sylhet,58,62,মৌলভীবাজার,MAULVIBAZAR
67f504868a956129955bf7f9,52300,,0,রাজনগর,RAJNAGAR,80,1,60,7,সিলেট,Sylhet,58,62,মৌলভীবাজার,MAULVIBAZAR
67f504868a956129955bf7fa,52299,,0,শ্রীমঙ্গল,SREEMANGAL,83,1,60,7,সিলেট,Sylhet,58,62,মৌলভীবাজার,MAULVIBAZAR
67f504868a956129955bf7fb,52298,,0,গজারিয়া,GAZARIA,24,1,30,3,ঢাকা,Dhaka,59,26,মুন্সিগঞ্জ,MUNSHIGANJ
67f504868a956129955bf7fc,52297,,0,লৌহজং,LOHAJANG,44,1,30,3,ঢাকা,Dhaka,59,26,মুন্সিগঞ্জ,MUNSHIGANJ
67f504868a956129955bf7fd,52296,,0,মুন্সীগঞ্জ সদর,MUNSHIGANJ SADAR,56,1,30,3,ঢাকা,Dhaka,59,26,মুন্সিগঞ্জ,MUNSHIGANJ
67f504868a956129955bf7fe,52295,,0,সিরাজদীখান,SERAJDIKHAN,74,1,30,3,ঢাকা,Dhaka,59,26,মুন্সিগঞ্জ,MUNSHIGANJ
67f504868a956129955bf7ff,52294,,0,শ্রীনগর,SREENAGAR,84,1,30,3,ঢাকা,Dhaka,59,26,মুন্সিগঞ্জ,MUNSHIGANJ
67f504868a956129955bf800,52293,,0,টঙ্গিবাড়ী,TONGIBARI,94,1,30,3,ঢাকা,Dhaka,59,26,মুন্সিগঞ্জ,MUNSHIGANJ
67f504868a956129955bf801,52292,,0,ভালুকা,BHALUKA,13,1,45,8,ময়মনসিংহ,Mymensingh,61,27,ময়মনসিংহ,MYMENSINGH
67f504868a956129955bf802,52291,,0,ধোবাউড়া,DHOBAURA,16,1,45,8,ময়মনসিংহ,Mymensingh,61,27,ময়মনসিংহ,MYMENSINGH
67f504868a956129955bf803,52290,,0,ফুলবাড়ীয়া,FULBARIA,20,1,45,8,ময়মনসিংহ,Mymensingh,61,27,ময়মনসিংহ,MYMENSINGH
67f504868a956129955bf804,52289,,0,গফরগাঁও,GAFFARGAON,22,1,45,8,ময়মনসিংহ,Mymensingh,61,27,ময়মনসিংহ,MYMENSINGH
67f504868a956129955bf805,52288,,0,গৌরীপুর,GAURIPUR,23,1,45,8,ময়মনসিংহ,Mymensingh,61,27,ময়মনসিংহ,MYMENSINGH
67f504868a956129955bf806,52287,,0,হালূয়াঘাট,HALUAGHAT,24,1,45,8,ময়মনসিংহ,Mymensingh,61,27,ময়মনসিংহ,MYMENSINGH
67f504868a956129955bf807,52286,,0,ঈশ্বরগঞ্জ,ISHWARGANJ,31,1,45,8,ময়মনসিংহ,Mymensingh,61,27,ময়মনসিংহ,MYMENSINGH
67f504868a956129955bf808,52285,,0,ময়মনসিংহ সদর,MYMENSINGH SADAR,52,1,45,8,ময়মনসিংহ,Mymensingh,61,27,ময়মনসিংহ,MYMENSINGH
67f504868a956129955bf809,52284,,0,মুক্তাগাছা,MUKTAGACHHA,65,1,45,8,ময়মনসিংহ,Mymensingh,61,27,ময়মনসিংহ,MYMENSINGH
67f504868a956129955bf80a,52283,,0,নান্দাইল,NANDAIL,72,1,45,8,ময়মনসিংহ,Mymensingh,61,27,ময়মনসিংহ,MYMENSINGH
67f504868a956129955bf80b,52282,,0,ফুলপুর,PHULPUR,81,1,45,8,ময়মনসিংহ,Mymensingh,61,27,ময়মনসিংহ,MYMENSINGH
67f504868a956129955bf80c,52281,,0,ত্রিশাল,TRISHAL,94,1,45,8,ময়মনসিংহ,Mymensingh,61,27,ময়মনসিংহ,MYMENSINGH
67f504868a956129955bf80d,52280,,0,আত্রাই,ATRAI,03,1,50,5,রাজশাহী,Rajshahi,64,47,নওগাঁ,NAOGAON
67f504868a956129955bf80e,52279,,0,বাদলগাছী,BADALGACHHI,06,1,50,5,রাজশাহী,Rajshahi,64,47,নওগাঁ,NAOGAON
67f504868a956129955bf80f,52278,,0,ধামইরহাট,DHAMOIRHAT,28,1,50,5,রাজশাহী,Rajshahi,64,47,নওগাঁ,NAOGAON
67f504868a956129955bf810,52277,,0,মান্দা,MANDA,47,1,50,5,রাজশাহী,Rajshahi,64,47,নওগাঁ,NAOGAON
67f504868a956129955bf811,52276,,0,মহাদেবপুর,MAHADEBPUR,50,1,50,5,রাজশাহী,Rajshahi,64,47,নওগাঁ,NAOGAON
67f504868a956129955bf812,52275,,0,নওগাঁ সদর,NAOGAON SADAR,60,1,50,5,রাজশাহী,Rajshahi,64,47,নওগাঁ,NAOGAON
67f504868a956129955bf813,52274,,0,নিয়ামতপুর,NIAMATPUR,69,1,50,5,রাজশাহী,Rajshahi,64,47,নওগাঁ,NAOGAON
67f504868a956129955bf814,52273,,0,পত্নীতলা,PATNITALA,75,1,50,5,রাজশাহী,Rajshahi,64,47,নওগাঁ,NAOGAON
67f504868a956129955bf815,52272,,0,পোরশা,PORSHA,79,1,50,5,রাজশাহী,Rajshahi,64,47,নওগাঁ,NAOGAON
67f504868a956129955bf816,52271,,0,রাণীনগর,RANINAGAR,85,1,50,5,রাজশাহী,Rajshahi,64,47,নওগাঁ,NAOGAON
67f504868a956129955bf817,52270,,0,সাপাহার,SAPAHAR,86,1,50,5,রাজশাহী,Rajshahi,64,47,নওগাঁ,NAOGAON
67f504868a956129955bf818,52269,,0,কালিয়া,KALIA,28,1,40,4,খুলনা,Khulna,65,43,নড়াইল,NARAIL
67f504868a956129955bf819,52268,,0,লোহাগড়া,LOHAGARA,52,1,40,4,খুলনা,Khulna,65,43,নড়াইল,NARAIL
67f504868a956129955bf81a,52267,,0,নড়াইল সদর,NARAIL SADAR,76,1,40,4,খুলনা,Khulna,65,43,নড়াইল,NARAIL
67f504868a956129955bf81b,52266,,0,আড়াইহাজার,ARAIHAZAR,02,1,30,3,ঢাকা,Dhaka,67,28,নারায়ণগঞ্জ,NARAYANGANJ
67f504868a956129955bf81c,52265,,0,সোনারগাঁ,SONARGAON,04,1,30,3,ঢাকা,Dhaka,67,28,নারায়ণগঞ্জ,NARAYANGANJ
67f504868a956129955bf81d,52264,,0,বন্দর,BANDAR,06,1,30,3,ঢাকা,Dhaka,67,28,নারায়ণগঞ্জ,NARAYANGANJ
67f504868a956129955bf81e,52263,,0,নারায়নগঞ্জ সদর,NARAYANGANJ SADAR,58,1,30,3,ঢাকা,Dhaka,67,28,নারায়ণগঞ্জ,NARAYANGANJ
67f504868a956129955bf81f,52262,,0,রূপগঞ্জ,RUPGANJ,68,1,30,3,ঢাকা,Dhaka,67,28,নারায়ণগঞ্জ,NARAYANGANJ
67f504868a956129955bf820,52261,,0,বেলাব,BELABO,07,1,30,3,ঢাকা,Dhaka,68,29,নরসিংদী,NARSINGDI
67f504868a956129955bf821,52260,,0,মনোহরদী,MANOHARDI,52,1,30,3,ঢাকা,Dhaka,68,29,নরসিংদী,NARSINGDI
67f504868a956129955bf822,52259,,0,নরসিংদী সদর,NARSINGDI SADAR,60,1,30,3,ঢাকা,Dhaka,68,29,নরসিংদী,NARSINGDI
67f504868a956129955bf823,52258,,0,পলাশ,PALASH,63,1,30,3,ঢাকা,Dhaka,68,29,নরসিংদী,NARSINGDI
67f504868a956129955bf824,52257,,0,রায়পুরা,ROYPURA,64,1,30,3,ঢাকা,Dhaka,68,29,নরসিংদী,NARSINGDI
67f504868a956129955bf825,52256,,0,শিবপুর,SHIBPUR,76,1,30,3,ঢাকা,Dhaka,68,29,নরসিংদী,NARSINGDI
67f504868a956129955bf826,52255,,0,বাগাতীপাড়া,BAGATIPARA,09,1,50,5,রাজশাহী,Rajshahi,69,48,নাটোর,NATORE
67f504868a956129955bf827,52254,,0,বড়াইগ্রাম,BARAIGRAM,15,1,50,5,রাজশাহী,Rajshahi,69,48,নাটোর,NATORE
67f504868a956129955bf828,52253,,0,গুরুদাসপুর,GURUDASPUR,41,1,50,5,রাজশাহী,Rajshahi,69,48,নাটোর,NATORE
67f504868a956129955bf829,52252,,0,লালপুর,LALPUR,44,1,50,5,রাজশাহী,Rajshahi,69,48,নাটোর,NATORE
67f504868a956129955bf82a,52251,,0,নাটোর সদর,NATORE SADAR,63,1,50,5,রাজশাহী,Rajshahi,69,48,নাটোর,NATORE
67f504868a956129955bf82b,52250,,0,সিংড়া,SINGRA,91,1,50,5,রাজশাহী,Rajshahi,69,48,নাটোর,NATORE
67f504868a956129955bf82c,52249,,0,ভোলাহাট,BHOLAHAT,18,1,50,5,রাজশাহী,Rajshahi,70,49,চাঁপাইনবাবগঞ্জ,CHAPAI NABABGANJ
67f504868a956129955bf82d,52248,,0,গোমস্তাপুর,GOMASTAPUR,37,1,50,5,রাজশাহী,Rajshahi,70,49,চাঁপাইনবাবগঞ্জ,CHAPAI NABABGANJ
67f504868a956129955bf82e,52247,,0,নাচোল,NACHOLE,56,1,50,5,রাজশাহী,Rajshahi,70,49,চাঁপাইনবাবগঞ্জ,CHAPAI NABABGANJ
67f504868a956129955bf82f,52246,,0,চাঁপাই নবাবগঞ্জ সদর,CHAPAI NABABGANJ SADAR,66,1,50,5,রাজশাহী,Rajshahi,70,49,চাঁপাইনবাবগঞ্জ,CHAPAI NABABGANJ
67f504868a956129955bf830,52245,,0,শিবগঞ্জ,SHIBGANJ,88,1,50,5,রাজশাহী,Rajshahi,70,49,চাঁপাইনবাবগঞ্জ,CHAPAI NABABGANJ
67f504868a956129955bf831,52244,,0,আটপাড়া,ATPARA,04,1,45,8,ময়মনসিংহ,Mymensingh,72,30,নেত্রকোণা,NETRAKONA
67f504868a956129955bf832,52243,,0,বারহাট্টা,BARHATTA,09,1,45,8,ময়মনসিংহ,Mymensingh,72,30,নেত্রকোণা,NETRAKONA
67f504868a956129955bf833,52242,,0,দুর্গাপুর,DURGAPUR,18,1,45,8,ময়মনসিংহ,Mymensingh,72,30,নেত্রকোণা,NETRAKONA
67f504868a956129955bf834,52241,,0,খালিয়াজুরী,KHALIAJURI,38,1,45,8,ময়মনসিংহ,Mymensingh,72,30,নেত্রকোণা,NETRAKONA
67f504868a956129955bf835,52240,,0,কলমাকান্দা,KALMAKANDA,40,1,45,8,ময়মনসিংহ,Mymensingh,72,30,নেত্রকোণা,NETRAKONA
67f504868a956129955bf836,52239,,0,কেন্দুয়া,KENDUA,47,1,45,8,ময়মনসিংহ,Mymensingh,72,30,নেত্রকোণা,NETRAKONA
67f504868a956129955bf837,52238,,0,মদন,MADAN,56,1,45,8,ময়মনসিংহ,Mymensingh,72,30,নেত্রকোণা,NETRAKONA
67f504868a956129955bf838,52237,,0,মোহনগঞ্জ,MOHANGANJ,63,1,45,8,ময়মনসিংহ,Mymensingh,72,30,নেত্রকোণা,NETRAKONA
67f504868a956129955bf839,52236,,0,নেত্রকোনা সদর,NETROKONA SADAR,74,1,45,8,ময়মনসিংহ,Mymensingh,72,30,নেত্রকোণা,NETRAKONA
